listing_id,artist,title,label,styles,format,release_id,status,price,listed,media_condition,image_url,video_url
51870418,Various,New Series,New Series,n/a,"12"", Unofficial",3372117,Violation,6.03,1/28/12 14:12,Very Good Plus (VG+),https://img.discogs.com/3hxtdDVhaGKn39Yh_o0ST5CynZU=/fit-in/586x574/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-3372117-1327788678.jpeg.jpg,https://www.youtube.com/watch?v=PwkyZ1IOv9A
313797590,Nas Featuring The Game (2) & Marsha Ambrosius,Hustlers,Def Jam Recordings (2),n/a,"12""",2296814,Violation,2.5,5/6/16 13:09,Near Mint (NM or M-),https://img.discogs.com/BWPJmyyBxtxqfCnRzBBbql4yhMw=/fit-in/600x596/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2296814-1382802881-7718.jpeg.jpg,n/a
411620463,Ohio Players,Skin Tight  / Heaven Must Be Like This,Mercury,Soul / Funk / Disco,"12"", RE, Unofficial",1437684,Violation,7.99,1/11/17 9:23,Mint (M),https://img.discogs.com/O_OzYXP58TV36X-RKZ8aHbd4uvQ=/fit-in/150x150/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1437684-1219735409.jpeg.jpg,https://www.youtube.com/watch?v=nJl78nYDxK4
687968762,A.F.X. Dub,Mutanoïde,Contrarotative,Hardcore,"12""",125655,Sold,57,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/YDdpGVwF9m5IVgVfIca-LydagKY=/fit-in/300x299/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-125655-1079831403.jpg.jpg,https://www.youtube.com/watch?v=rANw271M_yo
687968739,Aphex Twin,Syro,Warp Records,Breakbeat / IDM / Downtempo,"3x12"", Album",6095128,Draft,28.97,5/3/18 15:22,Mint (M),https://img.discogs.com/yd_qwRQYcD2fXHWzY9JcK3itV-s=/fit-in/600x611/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6095128-1414983714-8154.jpeg.jpg,https://www.youtube.com/watch?v=RUAJ8KLGqis
687968792,Big Noyd,Usual Suspect,Tommy Boy,n/a,"12"", Promo",1541253,Sold,5.49,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/MYivgkAvX5rYMZVlQcCGCHJ7pK8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1541253-1399690665-9049.jpeg.jpg,https://www.youtube.com/watch?v=zZxataODJhc
687968795,CJ Bolland,The Analogue Theatre,"Internal, Internal",Techno / Big Beat / Breakbeat,"CD, Album, PDO",797,Sold,5.49,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/jjstjPlKATmkOiw-U-4eKpw57BE=/fit-in/591x599/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-797-1226942802.jpeg.jpg,https://www.youtube.com/watch?v=DmnQQpsSXH0
687968732,Crusher,The Crusher's Trash,Head Fuck Records,Speedcore / Hardcore / Gabber,"12""",70740,Sold,25,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/cZOXwfKtnMQjMxt7oQZeXU6C_IM=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-70740-1150826878.jpeg.jpg,https://www.youtube.com/watch?v=FrztNzoFF-E
687968751,DJ Q-Bert,Extraterrestria Puzzle Piece #4,Thud Rumble,Turntablism,"12"", Ltd, Pic",9743040,Sold,34.97,5/3/18 15:22,Mint (M),https://img.discogs.com/pHnlLfBCyoznVSkkx6c-s1aivoA=/fit-in/240x320/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9743040-1485671903-9121.jpeg.jpg,n/a
687968752,DJ Q-Bert,Extraterrestria Puzzle Piece #9,Thud Rumble,Turntablism,"12"", Ltd, Pic",9907434,Sold,34.97,5/3/18 15:22,Mint (M),https://img.discogs.com/4w7g-M4x_vTktYDE-AFhElYyELk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9907434-1498083360-8789.jpeg.jpg,n/a
687968806,The Generator,Where Are You Now?,"Tidy Trax, Tidy Trax",Trance,"2x12""",804232,Sold,5.49,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/_Q5EWOyRK7ojg9AZLoqo53Xl7Js=/fit-in/600x563/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-804232-1289667020.jpeg.jpg,https://www.youtube.com/watch?v=N7cklZC9298
687968776,GP Wu,Don't Go Against The Grain,"MCA Records, MCA Records",n/a,"CD, Album, Club",8104979,Draft,4.19,5/3/18 15:22,Very Good (VG),https://img.discogs.com/tys5pg4M8zh-rA3vCJAfxNzm6Ts=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8104979-1515709712-7709.jpeg.jpg,https://www.youtube.com/watch?v=en03FFYxU-Q
687968809,Jason Nevins,The Master Blaster E.P.,Nite Grooves,House,"12"", EP",142955,Draft,5.49,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/zs61JsuEkBgR5ebbaQay-guSed8=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-142955-1166285142.jpeg.jpg,https://www.youtube.com/watch?v=WeafDR4vloM
687968811,Justin Warfield With The S.O.U.N.D.,Steppin' With The Sound,"Qwest Records, Qwest Records",Jazzy Hip-Hop / Acid Jazz,"12"", Maxi",55391,Draft,5.49,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/trRpsIWmO_EWy9Rh7WAWwpl4iy8=/fit-in/593x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-55391-1200420045.jpeg.jpg,https://www.youtube.com/watch?v=ti10sQiQHzY
687968779,Lord Tariq & Peter Gunz,Make It Reign,"Columbia, Codeine Records",n/a,"CD, Album",421098,Draft,4.19,5/3/18 15:22,Very Good (VG),https://img.discogs.com/g6TZoNl7N7QLCtgEP0Mku8URYNc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-421098-1457880778-7873.jpeg.jpg,https://www.youtube.com/watch?v=Zph60QOKwuc
687968817,Majistrate & DJ Nicol,Run The Streets / Expanded,Urban Takeover,Drum n Bass,"12""",450689,Draft,5.49,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/9dq7nFCnKQcuTwr5z4-pfrakVBw=/fit-in/450x450/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-450689-1175944314.jpeg.jpg,n/a
687968746,Popof / Rokette 77 / Vito,Kameezol 03,Kameezol Records,Hardcore / Techno,"12""",404276,Sold,31.97,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/7j6yrSNurul482YQEv6fTo4vvrY=/fit-in/595x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-404276-1333805734.jpeg.jpg,https://www.youtube.com/watch?v=fasmebQiLvQ
687968736,Protectors Of Bass,Awake In Neo Tokyo,Cold Rush Records,Hardcore / Techno,"12""",53750,Sold,27.97,5/3/18 15:22,Very Good (VG),https://img.discogs.com/SMBrT9HUaiTELwfBGx2RYs8B3d8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-53750-1452116534-5100.jpeg.jpg,https://www.youtube.com/watch?v=Z8NAjd94Fig
687968724,Ramones,Ramones,"Sire, Rhino Records (2)",Rock & Roll / Punk / Power Pop,"LP, Album, RE, 180",3303546,Draft,25.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/HxGT-oRmNahl3QwZ-H7k9yVT-es=/fit-in/600x592/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-3303546-1442513838-2478.jpeg.jpg,https://www.youtube.com/watch?v=iymtpePP8I8
687968725,Rick Wade,Neverending Reflections,Harmonie Park,Downtempo / Deep House,2xLP,3514530,Draft,25.98,5/3/18 15:22,Mint (M),https://img.discogs.com/hjTj89mRrtb6Yr3CP5RomRyN_t4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-3514530-1333473789.jpeg.jpg,https://www.youtube.com/watch?v=7VbbU78P4Rg
687968750,Skratchy Seal,Super Seal Giant Robo V.1 (Head),"Thud Rumble, Dirt Style Records",DJ Battle Tool,"7"", Ltd, Pur",9594041,Sold,33.97,5/3/18 15:22,Mint (M),https://img.discogs.com/nAHpBVMsA7CyCMVJy9SOkdALDa4=/fit-in/515x514/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9594041-1490909787-4715.jpeg.jpg,https://www.youtube.com/watch?v=s9UZko7qRCA
687968785,Various,Gone In 60 Seconds: Music From The Motion Picture,"Island Records, Island Records",Alternative Rock / Hip Hop / Big Beat,"CD, Comp, Club",11403471,Draft,4.19,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/-GdLMWswF2-TTiIVTwHi4bW2fL8=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11403471-1515710975-2169.jpeg.jpg,https://www.youtube.com/watch?v=hHoRKnvsUow
687968956,Auto-Psy,Arachnide,Fischkopf Hamburg,Hardcore,"12""",24339,Sold,44.99,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/AHg_tfXwn6N9Ykldgk6awwtQo8s=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-24339-1486049273-2462.jpeg.jpg,https://www.youtube.com/watch?v=xvk5ZWWJ8hs
687968864,Darrell Martin,Happy People,Natural Wonder,House / Garage House,"12""",1311603,Draft,4.19,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/K7Ph2oY-2ND9MFYea_IUyiQgstk=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1311603-1377589036-1942.jpeg.jpg,https://www.youtube.com/watch?v=1HJe-IwYfDQ
687968998,General Public,Tenderness,Virgin,Electro / Synth-pop / Reggae-Pop / Ska,"12""",645496,Sold,5.89,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/dETGaF6AjjFU4h-7s0sR1BJzuro=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-645496-1313177645.jpeg.jpg,https://www.youtube.com/watch?v=tlr3xsLotDU
687968952,Jedi Mind Tricks,Heavenly Divine,Superegular Recordings,n/a,"12""",267235,Draft,22.97,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/Xqc7jgMre5905g-Cjzl4LuvLe_Q=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-267235-1502260207-7035.jpeg.jpg,https://www.youtube.com/watch?v=sbJrCHCsN4Q
687968901,L.A.'s Own Billy The Kidd featuring Defari,Say It Twice,ABB Records,n/a,"12""",529030,Draft,7.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/vajW4z5HUDIBnYc0t63HoW_aQoo=/fit-in/600x563/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-529030-1389842532-5446.jpeg.jpg,https://www.youtube.com/watch?v=PULFHRevAOU
687968937,My Mine,Zorro,Blow Up,Italo-Disco,"12"", Single, Mul",177209,Sold,14.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/hRU9AK_lJr3LA0rW8OuJZEgDBcg=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-177209-1523966408-4220.jpeg.jpg,https://www.youtube.com/watch?v=6ZC90XWzYRk
687968923,Paul Johnson,After The Storm EP,Transparent Records Inc.,House / Tribal House,"12"", EP",133606,Sold,12.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/tLVHCIuZ3rcAIRCnNlAQiYGdCOw=/fit-in/482x488/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-133606-1158617795.jpeg.jpg,https://www.youtube.com/watch?v=1JLmLoqD5zQ
687968892,Ryme Tyme,T-Minus,"Moving Shadow, Moving Shadow",Drum n Bass,"12""",81400,Draft,6.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/SxoJj0JcaW59X_1WiFFzIZ3sbH4=/fit-in/600x609/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-81400-1555277419-9867.jpeg.jpg,https://www.youtube.com/watch?v=P_WZBsr0Y3Q
687969058,Boy Dude,Cassette For You,Hobo Camp,Funk / Boogie / Soul,"LP, Album",10907935,Draft,24.97,5/3/18 15:22,Mint (M),https://img.discogs.com/BcGMAPr3NMh2c6703vd-lO5aw78=/fit-in/600x603/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10907935-1506334326-3334.jpeg.jpg,https://www.youtube.com/watch?v=RnL34ET7EOk
687969042,The Drastics Vs Michael Jackson,MJ A Rocker No. 2,"Not On Label (The Drastics), Not On Label (Michael Jackson)",Reggae-Pop,"7"", Ltd, Unofficial",4956806,Sold,9.89,5/3/18 15:22,Mint (M),https://img.discogs.com/pDSSxBaGqmKOtdfYv68czje4Efw=/fit-in/405x405/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-4956806-1380541716-1074.jpeg.jpg,https://www.youtube.com/watch?v=AzgTCzbzoYg
687969029,Hi-Bias Featuring Heather Cherron,I Wanna Take You,Bigshot Records,Freestyle / House,"12"", Bla",184050,Draft,7.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/-TIYfLW4VP1oTWVSDjELwLw1Re0=/fit-in/595x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-184050-1143410114.jpeg.jpg,https://www.youtube.com/watch?v=LzmIRgSHI54
687969053,House Of 909,The Children We Were,Cascine,Deep House,"LP, Ltd",7302194,Draft,14.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/qPILNseddvEBkAI9sMBmMROjAs0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-7302194-1439057516-1178.jpeg.jpg,https://www.youtube.com/watch?v=Lw5jSrgYpH8
687969139,Jack Lucifer,I Am Living Death,Kotzaak Unltd.,Speedcore / Hardcore,"12"", EP",20559,Sold,13,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/nauOJlipzj6gjlXknoDiiYIAiow=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-20559-1164553399.jpeg.jpg,https://www.youtube.com/watch?v=gzsyDFiDup8
687969131,Marquis Hawkes,Sweet Temptation,Aus Music,House,"12"", EP",9912952,Draft,14.98,5/3/18 15:22,Mint (M),https://img.discogs.com/mcGmm5T6x7LOaLH1lchk_tRpVjQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9912952-1488428144-5874.jpeg.jpg,n/a
687969142,Rabbit In The Moon,Rabbit In The Moon Remixes • Volume 2,Hallucination,Breakbeat / Trance,"3x12"", Comp",126338,Draft,15.97,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/n-Y_B1-Ve_vPe0KVZg03a9zT_Cw=/fit-in/225x225/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-126338-1198780608.jpeg.jpg,https://www.youtube.com/watch?v=jy2Hk9zlQCU
687969114,Rush Plus,RPDC002,Rush Plus Records,Techno,"12"", EP, Promo",9240135,Sold,12.98,5/3/18 15:22,Mint (M),https://img.discogs.com/XI3VSpiva2Z1T87woNWxDOlWdiw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9240135-1481137082-1784.jpeg.jpg,https://www.youtube.com/watch?v=tb2MqgjrIKQ
687969144,Stickhead,Gimme Death E.P.,Kotzaak Unltd.,Speedcore / Hardcore,"12"", EP",20560,Sold,12,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/l4psnRkxUopY4kci9A_T4swLmYs=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-20560-1249387155.jpeg.jpg,https://www.youtube.com/watch?v=lRcuBdTAIP4
687969077,Toadstool (2),The Sun Highway,Twin/Tone Records,Alternative Rock,"LP, Album",500261,Draft,5.89,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/LWN9zowrkkDupjlKiDbqCTptQDE=/fit-in/600x599/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-500261-1525300592-3816.jpeg.jpg,https://www.youtube.com/watch?v=11pkzHAlMt4
687969158,Various,INTHEMIX 2,X-Mix,RnB/Swing / DJ Battle Tool / Hip Hop,"12"", P/Mixed",11094458,Sold,19.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/RTmcBtLsFXgOqJAXnYLypwtrcHY=/fit-in/600x563/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11094458-1509746930-8664.jpeg.jpg,n/a
687969233,Daniel Avery,New Energy [Collected Remixes],Phantasy Sound,Techno,"2xCD, Album, Comp, Dlx, Ltd",6725435,Draft,17.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/fsQR9rlczYi1LA2QPTagFT3CVeU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6725435-1425390289-7006.jpeg.jpg,https://www.youtube.com/watch?v=sJ_FLMPHAb8
687969246,The DJ Producer,The Last Communication EP,Remech Recordings,Hardcore,"12"", EP",193840,Sold,18.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/IsioTGBbbYbnN47dW0pvz-YP0As=/fit-in/592x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-193840-1195306557.jpeg.jpg,https://www.youtube.com/watch?v=p2L8WQIyMOQ
687969289,Dogge Team,We Came To Hool,Kotzaak Unltd.,Hardcore,"12"", EP",20558,Sold,10,5/3/18 15:22,Very Good (VG),https://img.discogs.com/kDLe_bbbeZVTZVpsnwXPl3xB6XI=/fit-in/600x590/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-20558-1249386990.jpeg.jpg,https://www.youtube.com/watch?v=eJ2BOb-9AuM
687969215,Gary Beck,Big Smoke EP,BEK Audio,Techno,"12"", EP",5062964,Sold,10,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/bOK-ETGg6w72mm2P1KjgVowJ0yY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5062964-1390033330-7884.jpeg.jpg,https://www.youtube.com/watch?v=wf0vB1Zh5LY
687969297,Honor Among Thieves,When The World Runs Fast,Flaming Pie Records,Psychedelic Rock / Hard Rock,"LP, Album",6468911,Draft,13.97,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/r4pgFqzaD9L6G3n7LkIiqsZG8Ro=/fit-in/600x553/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6468911-1419976873-3843.jpeg.jpg,n/a
687969217,Marshall Jefferson Featuring Destiny (34),Love Amazing,Black Label (3),House / Garage House,"12""",3539967,Draft,16.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/5VyfZDu63wpBr7E8P6QEV68Ro9A=/fit-in/593x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-3539967-1334477978.jpeg.jpg,n/a
687969311,Ron Trent,Dance Floor Boogie Delites,MusicandPower (2),House / Deep House / Boogie,"12""",10163856,Draft,13.97,5/3/18 15:22,Mint (M),https://img.discogs.com/E4b50Ogu2Bg_y8VYL-Qx51H57xw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10163856-1493119761-4805.jpeg.jpg,https://www.youtube.com/watch?v=nnArgHaZKUw
687969315,Short & Sassy,The Instrumentals,Tino Corp.,Breakbeat / Breaks / Dub / Trip Hop,LP,931888,Sold,13.97,5/3/18 15:22,Mint (M),https://img.discogs.com/disSxMEdJyi1HK4h1n0zUs_xYNw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-931888-1515599383-3538.jpeg.jpg,https://www.youtube.com/watch?v=ixGlEeOoZ2g
687969238,Shortkut,Mini Wheels,Thud Rumble,DJ Battle Tool / Cut-up/DJ / Turntablism,"7"", Doo",10624249,Sold,17.98,5/3/18 15:22,Mint (M),https://img.discogs.com/FCv8LQAihVESRcepgzlBSmZhEaE=/fit-in/500x500/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10624249-1501164976-9192.jpeg.jpg,n/a
687969344,Central (7),Initial,NORD Records (3),Techno / Electro / Breaks,"12"", EP",6599130,Draft,14.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/hsb4AsBHDkin8lOZRCyD5D3vmaw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6599130-1422819689-9918.jpeg.jpg,https://www.youtube.com/watch?v=myvXb0697cc
687969436,Gemini,How Can I,Cyclo,House / Deep House / Tech House,"12"", EP",9903221,Sold,12.98,5/3/18 15:22,Mint (M),https://img.discogs.com/UNgw-GqQ17KeWNqaS7FOPWtR4rc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9903221-1488242503-7331.jpeg.jpg,https://www.youtube.com/watch?v=yGmbu3EML1k
687969400,Jeff Derringer,Radio Therapy ,Soma Quality Recordings,Techno / IDM,"12""",8678345,Draft,12.49,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/RVe-PyOtNLqOpQ6VyNR3D8vFyow=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8678345-1466443175-2715.jpeg.jpg,https://www.youtube.com/watch?v=Y7invT_6Yyo
687969461,Ron Trent,Fon Space Project,MusicandPower (2),Deep House,"12""",8896240,Draft,12.98,5/3/18 15:22,Mint (M),https://img.discogs.com/rMVFhTdmiNdTHjuEKHrAOF6NAQM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8896240-1471008342-2205.jpeg.jpg,https://www.youtube.com/watch?v=Zczupt3DGe4
687969468,Tsembla,Nouskaa Henget,New Images,Neofolk / Experimental,"LP, Album",5029988,Draft,12.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/RtX9NUzjEstf0mu6kbGsz3rEDNw=/fit-in/600x604/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5029988-1382583308-3536.jpeg.jpg,https://www.youtube.com/watch?v=PQQLNEURkzk
687969469,Various,Abstract Jazz Lounge III,"Nite Grooves, Nite Grooves",Drum n Bass / Future Jazz / Techno / Deep House / House / Tribal House,"2xLP, Album, Comp",934723,Sold,12.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/srWHMJ6bt1gicKTeBcf2LDKWzwU=/fit-in/150x148/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-934723-1174579536.jpeg.jpg,https://www.youtube.com/watch?v=x1oRVxM3BbY
687969374,Willie Mullins (3),Juke Joint,Ndless Nite Records,House / Baltimore Club,"12"", TP",7320681,Sold,18.98,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/pqb6oKpw9UKOXKIYKt26rIounb0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-7320681-1438813796-9804.jpeg.jpg,n/a
687969641,Basil & Rogers,Basil & Rogers,Forest Jams,Disco / P.Funk / Psychedelic,"12""",8626682,Sold,12.49,5/3/18 15:22,Mint (M),https://img.discogs.com/QHTmttW52sEy9GidAiSI-WXbm5Q=/fit-in/600x580/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8626682-1465419556-7907.jpeg.jpg,n/a
687969612,invisibleland,Los Angeles is a Desert,Adult Contemporary,Downtempo / Disco / Leftfield / Nu-Disco,"12"", Ltd",8915089,Draft,9.49,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/e7wVJIK1beyEGC3xYR6BgMAAUls=/fit-in/600x612/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8915089-1471377943-1241.jpeg.jpg,https://www.youtube.com/watch?v=wizgiaXccis
687969615,Jus-Ed,Blaze EP,Underground Quality,Deep House,"12"", EP, Red",3990116,Draft,9.49,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/eHd-ymNotxc4XweOxVIXCSvxmYk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-3990116-1453737366-7331.jpeg.jpg,https://www.youtube.com/watch?v=5vjBqKqWCwE
687969527,Led Zeppelin,Led Zeppelin II,"Atlantic, Atlantic",Classic Rock / Hard Rock,"CD, Album, RE, RM + CD, Album + Dlx",5743887,Draft,11.47,5/3/18 15:22,Near Mint (NM or M-),https://img.discogs.com/j77PG7TalRt0qVmIXryS5jSbCcE=/fit-in/600x532/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5743887-1401850697-5407.jpeg.jpg,https://www.youtube.com/watch?v=8pR5ZVJfD48
687969588,Ron Trent,Humans Drums & Machines,Electric Blue (3),Deep House,"12""",9905253,Draft,14.98,5/3/18 15:22,Mint (M),https://img.discogs.com/66WvjeUlv81mBSpxltU5f3dLb5Q=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9905253-1488291790-5878.jpeg.jpg,https://www.youtube.com/watch?v=tbqCbCxEvpE
687969574,Ron Trent Presents Romantic Flight,Untitled,MusicandPower (2),House / Deep House,"12"", Sta",8102786,Draft,13.47,5/3/18 15:22,Mint (M),https://img.discogs.com/jftfPkbdgr3v2q9mue7tkGi-3ps=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8102786-1455722849-6865.jpeg.jpg,https://www.youtube.com/watch?v=SgJljW8b9IQ
687969595,Various,Soulfood,Cookin' Records,Future Jazz / Downtempo,"5x10"", Comp + Box",9690,Draft,14.98,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/TPKUPSQ2sBlWt3UA0YooxhlUe1Y=/fit-in/591x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9690-1409170015-2537.jpeg.jpg,https://www.youtube.com/watch?v=jToqTUH64ao
687969650,The Emperator,Dregh R.I.P,Epileptik Productions,Hardcore,"12""",372834,Sold,12.49,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/Ffew-8utH199psxNcMWt3xosyo8=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-372834-1106685552.jpg.jpg,https://www.youtube.com/watch?v=gc7c_vh2gq8
687969798,François Kevorkian,Awakening,Yellow Productions,Latin / Deep House / Future Jazz,"12"", Promo",1392775,Draft,11.47,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/6fVDMKbmLi2lW1dpXAjvCnPCLbM=/fit-in/600x596/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1392775-1215789383.jpeg.jpg,https://www.youtube.com/watch?v=6CNxAXidwpQ
687969802,Jenna Gibbons,Quick Love / Rising,Bingo Beats,Drum n Bass,"12"", Promo",1223551,Draft,11.47,5/3/18 15:22,Very Good Plus (VG+),https://img.discogs.com/heVckrBByKmnLIJIhM62KT7wXa8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1223551-1201870408.jpeg.jpg,https://www.youtube.com/watch?v=5XmMbi1AIT8
